year,resid,age,gender,race,educ1,urban,region,income,union,religion,martial_status,occup2,partyid7,str_partyid,dlikes,rlikes,presvote_2party,ideo7,perfin1
1992,2515,75,1,1,4,2,4,4,2,1,1,2,7,4,-4,5,2,6,1
1992,2516,70,1,1,2,2,4,3,1,1,1,2,1,4,2,-1,1,6,2
1992,2517,50,1,1,4,2,4,3,2,1,3,3,3,2,2,-5,1,4,3
1992,2518,32,1,1,3,2,4,4,2,1,1,2,7,4,-2,-1,2,4,2
1992,2521,39,2,1,4,1,1,3,2,3,2,1,1,4,5,-3, ,2,2
1992,2522,40,1,1,3,3,2,3,1,2,3,3,1,4,3,-3,1,4,3
1992,2524,47,1, ,3,2,3,3,2,2,1,2,6,3,-3,3,2,5,2
1992,2525,33,2,3,3,1,4,4,1,4,2,2,6,3,-1,1,2,4,3
1992,2526,58,2,1,3,2,2,2,2,1,1,6,5,2,-1,-1,2,4,2
1992,2527,30,2,2,3,1,3,2,2,1,1,1,2,3,3,-3,1,6,2
1992,2528,22,1,1,3,2,1,4,1,2,2,3,2,3,4,-3, ,4,2
1992,2529,38,1,1,4,2,3,4,2,1,3,1,1,4,0,-2, ,2,1
1992,2530,37,2,1,2,2,1,2,2,2,3,2,5,2,-3,5,2,6,3
1992,2531,50,2,1,4,3,2,4,2,1,1,3,5,2,-1,2,2,4,2
1992,2532,31,2,1,3,3,2, ,2,1,1,6,7,4,0,3,2,5,2
1992,2533,21,1,1,2,3,1,4,2,1,2,3,4,1,-2,0, ,3,2
1992,2535,30,2,2,2,3,3,2,2,1,2,3,1,4,3,-2, ,4,3
1992,2536,45,2,1,4,3,2, ,2,1,1,1,4,1,-2,-2, ,7,1
1992,2537,43,2,2,3,1,4,3,2,1,2,2,2,3,-1,-5, ,4,2
1992,2538,75,1,1,3,2,1,3,2,1,1,2,6,3,1,-2,1,6,1
1992,2539,31,1,2,3,1,4,4,1,1,4,1,2,3,3,-1,1,3,3
1992,2540,29,2,1,3,1,4,4,1,2,1,1,2,3,1,-1,1,5,3
1992,2541,53,1,1,2,2,1,3,2,1,3,3,5,2,-5,2,2,6,2
1992,2542,37,2,1,2,2,1,4,2,4,3,3,6,3,-2,1,2,6,3
1992,2543,25,1,1,3,2,4,1,2,2,2,3,2,3,4,-2,1,4,1
1992,2544,69,2,1,2,2,1,2,2,2,5,2,3,2,0,-5,1,6,2
1992,2546,71,2,1,3,3,2,2, ,1,5,2,7,4,0,1,2,4,3
1992,2547,33,2,1,4,1,4,4,2,1,2,1,3,2,0,-1, ,4,2
1992,2548,67,2,1,4,1,4,3,2,3,3, ,1,4,4,-5,1,1,3
1992,2550,25,2,1,4,2,2,5,2,2,2,2,6,3,-1,0,2,3,1
1992,2551,20,1,1,2,2,3,1,2,1,2,3,6,3,2,-3, ,4,3
1992,2553,69,2,1, ,2,4,1,2,1,5,2,6,3,-2,0, ,4,3
1992,2554,74,1,1,2,1,4,3,1,1,5,3,4,1,0,0, ,6,2
1992,2555,59,2,1,4,2,4,4,1,1,1,1,6,3,2,-5,1,5,3
1992,2556,63,1,1,2,2,4,3,2,1,1,1,7,4,-2,-3,2, ,2
1992,2557,42,1,1,4,3,1,2,2,4,1,5,4,1,1,-2,1,5,3
1992,2561,82,2,2,1,3,3,1,2,1,5,3,4,1,0,0, , ,2
1992,2563,64,1,1,1,3,3,1,2,1,1,3,1,4,3,-5, ,4,2
1992,2564,64,1,1,1,3,3,2,2,1,3,4,1,4,5,-4,1, ,2
1992,2565,44,2,5,1,3,3,3,1,4,1,3,4,1,0,1,2,6,1
1992,2566,37,1,1,3,3,3,3,2,1,1,3,6,3,-2,-1,2,6,1
1992,2568,71,2,1,2,3,3,1,2,1,5,3,1,4,3,-3,1,6,3
1992,2571,47,2,1,2,1,2, ,2,1,3,1,2,3,3,-3,1,4,2
1992,2572,67,2,1,3,2,1,3,2,2,2,1,4,1,4,-5,1,4,3
1992,2573,59,1,2,1,1,2,1,2,1,4,1,1,4,2,-3,1,1,3
1992,2574,33,1,1,4,2,2,4,2,1,1,1,6,3,-2,-3,2,5,1
1992,2575,28,1,1,3,1,2,3,2,1,3,3,3,2,2,1,1,4,2
1992,2576,64,2,2,2,1,3,2,2,1,5,2,2,3,0,0,1,4,2
1992,2577,41,2,1,4,2,4,3,2,4,2,1,3,2,2,-4,1,2,1
1992,2578,71,2,1,2,2,4,3,1,1,1,6,2,3,3,5,2,4,2
1992,2580,58,1,1,4,2,1,4,2,2,1,3,3,2,1,-5,1,2,3
1992,2581,58,1,1,4,2,1,4,2,1,1,1,6,3,3,1, ,6,2
1992,2582,61,1,3,3,2,1,4,1,2,1,3,2,3,1,-1,1,5,1
1992,2583,25,2,1,2,1,1,4,2,2,1,2,3,2,0,-2, ,2,2
1992,2584,61,1,1,3,2,1,4,2,2,1,1,4,1,2,0,1,4,3
1992,2585,34,1,1,2,2,3,3,1,1,1,3,5,2,0,-1,2,5,3
1992,2586,34,2,4,2,1,1,2,2,4,1,6,1,4,0,0, ,2,2
1992,2587,65,1,1,4,3,1,3,1,1,1,1,2,3,-1,-4, ,3,2
1992,2588,71,1,1,3,1,1,3,2,2,4,4,3,2,5,-5,1,2,2
1992,2589,30,2,1,4,3,1,4,2,2,2,1,3,2,1,1,1,5,1
1992,2591,54,1,1,3,2,1,5,2,1,4,1,6,3,-2,3, ,5,3
1992,2592,33,2,1,2,2,2,3,1,2,1,2,1,4,3,0,1,6,2
1992,2593,75,2,1,2,3,2,3,2,1,1,1,6,3,0,-2,1,6,2
1992,2596,49,1,1,2,2,2,3,2,1,1,2,2,3,1,-4,1,3,3
1992,2598,52,1,1,4,3,2,4,2,1,1,5,7,4,-1,0,2,6,2
1992,2599,50,2,1,2,3,2,5,2,1,1,1,7,4,-1,3,2,6,2
1992,2600,27,2,1,4,1,1,4,2,4,2,1,3,2,-1,-3,1,2,1
1992,2601,45,1,1,4,1,1,3,1,1,1,1,3,2,0,0, ,4,3
1992,2602,37,1,1,4,1,1,4,2,2,1,1,1,4,1,-2,1,2,1
1992,2604,57,1,2,1,3,3,3,2,1,1,4,1,4,2,-2,1, ,3
1992,2605,47,1,1,4,3,2,3,2,2,3,1,3,2,5,-3,1,2,3
1992,2606,49,2,1,3,3,2,2,2,1,1,2,6,3,3,2,2,6,3
1992,2607,51,1,1,2,3,2,4,2,1,1,3,6,3,-3,2, ,6,3
1992,2608,66,1, ,2,1,3,1,2,2,1,1,7,4,-2,3,2,4,2
1992,2609,64,1,1,2,1,3,4,2,1,1,3, ,1,2,-3, ,5,2
1992,2610,21,2,2,3,2,3,1,2,1,2,3,5,2,3,-2,1,6,3
1992,2611,59,1,5,1,1,3,1,2,1,1,3,1,4,1,-1,1,6,2
1992,2612,72,1,1,4,2,4,4,2,2,1,1,7,4,-5,5,2,6,2
1992,2613,56,2,1,4,2,4,5,2,1,1,6,7,4,-3,3,2,5,2
1992,2615,24,2,1,2,3,3,4,2,1,1,2,2,3,-2,-2, ,4,3
1992,2616,80,1,1,1,3,3,1,2,1,1,5,2,3,1,-1,1,2,2
1992,2617,35,2,1,2,3,1,2,2,1,1,6,6,3,3,3, ,6,1
1992,2618,32,1,1,4,2,1,4,2,4,2,1,2,3,0,1, ,4,1
1992,2619,66,2,1,2,3,2,1,2,1,5,3,5,2,0,1, , ,3
1992,2620,53,2,1,2,3,2,2,2,1,1,3,6,3,0,1,2,6,2
1992,2621,32,2,2,2,2,3,1,2,1,3, ,4,1,0,0, , ,2
1992,2622,30,2,4,3,1,3,2,2,4,1,1,4,1,0,-2,1, ,1
1992,2623,27,2,1,4,1,1,3,2,2,2,1,1,4,4,-5,1,2,2
1992,2624,57,2,1,4,2,3,4,2,1,1,2,1,4,5,-5,1,4,2
1992,2625,46,2,1,2,2,1,2,2,2,1,1,2,3,4,-2,1,6,1
1992,2626,20,2,5,2,1,1,2,2,1,2,2,3,2,0,0, ,2,3
1992,2627,65,1,2,2,1,3,1,2,1,3,3,1,4,4,-2, ,3,2
1992,2628,46,2,2,2,1,3,2,1,1,4,1,1,4,3,-2,1,7,3
1992,2629,77,2,1,2,1,3,2,2,1,5,2,5,2,1,3,2,6,1
1992,2630,58,1,1,2,2,2,4,2,1,1,1,2,3,4,-3,1,5,3
1992,2631,51,2,1,4,3,1,5,2,1,1,1,5,2,-3,1, ,5,1
1992,2632,60,1,1,2,3,1,3,2,2,1,3,3,2,3,-4,1,4,3
1992,2633,41,2,1,4,2,2,4,2,2,1,1,5,2,-1,0,2,6,1
1992,2634,63,1,1,4,1,3, ,2,1,1,1,6,3,-3,3,2,6,2
1992,2635,49,1,1,2,2,3,4,2,2,1,1,3,2,3,-2,1,4,2
1992,2636,37,2,1,3,3,2,4,2,1,1,1,2,3,1,0, ,4,1
1992,2637,34,1,1,2,1,3,3,2,1,3,3,3,2,0,2, ,4,3
1992,2638,30,2,2, ,2,3,2,2,1,2,2,2,3,0,-1,1,2,2
1992,2640,27,2,1,2,3,3,2,2,1,1,6,6,3,-2,0,2,4,3
1992,2644,45,2,4,1,3,3,1,2,1,3,3,1,4,0,-1, ,6,3
1992,2645,34,2,1,3,3,3,2,2,1,2,1,2,3,2,-1, ,4,3
1992,2647,55,1,1,1,2,1,1,2,4,3,3,7,4,-2,3, ,6,3
1992,2648,45,2,1,4,1,1,3,2,4,7,1,2,3,5,-5,1,2,1
1992,2649,26,2,1,2,2,1,1,2,1,1,6,7,4,-4,4, ,6,1
1992,2650,46,1,2,2,2,1,2,2,2,1,3,4,1,4,0, ,7,3
1992,2653,29,1,1,3,1,3,3,2,1,1,4,5,2,3,-1,2,5,1
1992,2656,27,1,5,3,1,3,3,2,1,2,2,1,4,0,2,1,2,2
1992,2658,78,2,1,4,1,3,3,2,1,5,6,6,3,-5,4, ,6,2
1992,2659,81,2,1,2,1,2,3,2,2,5,3,7,4,-2,2,2,4,2
1992,2660,70,2,1,2,1,1,3,2,2,5,2,4,1,5,-2,1,5,2
1992,2661,26,2,1,2,2,1,4,2,2,1,1,6,3,-2,4,2,4,3
1992,2662,25,1,1,4,1,1,3,2,4,2,1,1,4,3,-5,1,2,1
1992,2666,38,2,1,2,2,1,2,2,1,1,2,6,3,0,3, ,6,3
1992,2668,64,1,1,4,2,3,3,2,1,5,2,7,4,-5,1,2,6,2
1992,2669,65,1,1,2,2,1,3,2,4,1,2,5,2,-2,5,2,6,2
1992,2670,66,2,1,2,2,3,1,2,2,5,6,1,4,3,-4,1,3,3
1992,2671,71,1,1,1,2,3,3,2,2,7,3,1,4,0,0, , ,2
1992,2672,45,2,1,4,2,2, ,2,2,1,6,6,3,-4,1,2,4,2
1992,2673,23,2,5,2,2,3,1, ,2,1,2,1,4,-4,-2,1,4,3
1992,2677,36,2,1,4,2,4,3,2,2,1,1,6,3,-2,2, ,5,3
1992,2678,45,1,1,3,2,4,4,2,4,1,2,1,4,3,-1,1,2,2
1992,2680,34,2,1,3,3,1,2,2,1,7,1,1,4,5,-3, ,2,3
1992,2682,72,2,1,2,3,1,1,2,1,5,2,1,4,5,-2,1,4,2
1992,2684,30,1,1,2,3,3,3,2,4,2,3,2,3,2,0, ,3,2
1992,2685,22,2,1,2,3,3,4,2,1,2,3,6,3,-2,1,2,5,1
1992,2686,24,2,1,3,3,4,1,2,4,2,3,1,4,1,0,1,2,3
1992,2687,75,2,1,2,2,2, ,2,3,1,6,1,4,1,-4,1,4,3
1992,2688,33,2,1,4,1,2,3,2,2,3,1,3,2,-1,0,2,5,1
1992,2689,65,2,1,2,1,2,3,2,1,5,2,4,1,0,-3,2,5,3
1992,2690,67,1,4,3,3,4, ,2,1,1,3,4,1,2,-2,1,5,3
1992,2691,30,1,1,3,2,4,4,1,2,1,1,6,3,-1,-1,2,5,1
1992,2692,54,1,1,4,1,4,5,1,4,1,2,3,2,5,-2,1,2,3
1992,2694,32,1,5,2,2,4,3,1,1,3,3,2,3,2,-4, ,3,2
1992,2695,43,1,1,4,1,4,4,2,4,3,1,6,3,-4,4,2,5,1
1992,2697,67,1,1,4,2,4,5,1,1,1,1,6,3,-3,1,2,4,2
1992,2698,20,1,1,2,3,2, ,2,1,2,3,4,1,0,-2, ,4,1
1992,2699,80,2,1,2,2,2, ,2,3,5, ,2,3,3,-2, ,4,2
1992,2700,75,1, ,1,1,3,1,2,1,1,5,7,4,-1,3,2, ,2
1992,2702,20,1,1,2,1,3,1,2,1,2,4,3,2,3,-2,1,2,2
1992,2704,31,1,1,4,2,4,4,2,4,1,2,2,3,3,-1,1,4,3
1992,2705,44,2,1,4,2,4,3,2,2,1,1,1,4,1,2,1,3,1
1992,2706,24,2,1,2,2,4,2,2,2,1,2,5,2,-1,1, ,4,2
1992,2707,64,2,1,2,3,3, ,2,1,1,6,2,3,0,3,2, ,2
1992,2708,55,2,5,1,3,3,1,2,2,1,5,1,4,2,-1,1,2,3
1992,2709,24,1,2,2,3,3,4,2,1,1,2,2,3,3,-2, ,4,1
1992,2710,75,2,1,2,2,1,2,2,1,5,2,6,3,-4,5,2,6,2
1992,2711,66,2,2,2,1,2, ,2,1,1,3,1,4,2,-4,1, ,3
1992,2712,83,1,1,2,2,2,2,2,2,5,1,1,4,2,-3,1,4,3
1992,2713,40,2,1,2,2,2,5,2,1,1,2,7,4,-1,1,2,5,1
1992,2714,28,1,1,2,2,2,3,2,4,4,3,6,3,0,0, ,6,3
1992,2715,27,1,1,2,2,2,2,2,1,1,5,4,1,0,0,2,5,3
1992,2716,43,1,4,2,2,1,4,2,1,1,3,7,4,-3,4,2,7,3
1992,2717,27,2,1,2,2,3,2,2,1,3,1,4,1,4,-1, ,6,3
1992,2718,37,2,1,2,2,3,4,2,1,1,3,1,4,2,-4,1, ,2
1992,2719,29,1,2,4,1,3,2,2,1,2,1,1,4,3,-2,1,4,2
1992,2720,66,1,1,1,1,4,2,2,2,3,3,3,2,3,-3,1,6,1
1992,2723,25,2,1,4,1,4,3,2,4,7,2,2,3,5,-5,1,1,3
1992,2726,49,1,1,2,2,2,4,1,4,1,3,3,2,1,0, ,5,2
1992,2727,20,1,1,3,2,2,4,2,1,2,1,5,2,-1,0,1,3,3
1992,2728,44,2,2,3,2,3,3,2,2,3,2,1,4,5,-2,1,2,1
1992,2729,81,1,1,1,2,3,2,2,1,1,1,5,2,2,-5, ,5,3
1992,2730,29,2,1,4,1,1,4,2,4,1,1,2,3,3,-4,1,4,1
1992,2733,76,2,1,3,1,4,2,2,1,5,3,6,3,-2,5, ,6,1
1992,2734,33,1,1,3,3,1,4,2,1,1,1,2,3,3,0,1,5,2
1992,2735,82,1,1,2,2,3,2,2,1,1,3,1,4,3,-2,1,6,2
1992,2738,79,2,1,2,3,2, ,2,1,5,6,7,4,0,0,2,6,2
1992,2739,48,2,2,2,1,3,2,1,1,4,3,2,3,4,0,1,6,3
1992,2741,76,2,1,2,2,3,2,2,4,5,2,1,4,5,-5,1,4,2
1992,2743,53,2,1,3,3,2,5,2,2,1,1,2,3,3,-3,1,5,3
1992,2744,25,2,1,2,3,2,4,2,2,1,6,2,3,1,0, ,6,2
1992,2745,59,2,2,2,1,3,1,2,1,5,3,4,1,0,2,1,6,3
1992,2746,41,2,1,4,1,3,5,2,3,1,2,4,1,-2,-3, ,3,1
1992,2748,46,1,5,1,2,1,2,2,2,1,3,2,3,2,-3, ,7,2
1992,2749,45,2,1,3,2,1,4,2,2,1,1,3,2,-2,0,2,5,3
1992,2750,51,2,1,2,1,1,1,2,2,7,2,3,2,3,-4,1,2,3
1992,2751,75,1,1,2,1,1, ,2,2,5,3,2,3,-2,-3, ,2,1
1992,2753,38,1,1,4,1,2,4,2,1,1,1,7,4,-3,4,2,6,1
1992,2754,58,2,1,2,2,2,3,2,1,1,6,6,3,3,-3,1,4,3
1992,2756,34,2,2,2,2,3, ,2,1,2,6,2,3,5,-5, ,4,2
1992,2757,73,2,2,1,1,3,1,2,1,5,3,1,4,1,-2, , ,3
1992,2759,69,1,1,1,3,2,1,2,1,3,3,2,3,0,0, ,6,2
1992,2761,44,2,1,2,3,2,3,1,1,1,3,2,3,2,-1,2,6,1
1992,2762,53,2,1,2,2,1,3,1,2,1,2,1,4,1,-4,1, ,2
1992,2763,25,2,1,4,2,1,3,2,2,1,1,1,4,3,-5,1,3,1
1992,2764,43,1,1,2,3,1,3,2,4,1,3,3,2,4,-3, ,3,2
1992,2766,58,1,1,4,2,3,4,2,1,1,1,7,4,-3,5,2,6,1
1992,2767,21,2,5,2,1,3, ,2,2,2,2, ,1,0,0, , ,2
1992,2768,54,1,1, ,1,3,1,2,1,1,3,5,2,2,4,2,6,3
1992,2769,44,1,1,4,1,3,4,2,4,2,1,3,2,5,-4,1,4,1
1992,2770,42,1,5,4,1,3,4,2,2,1,1,2,3,4,-3,1,4,2
1992,2771,20,1,1,3,3,2,2,2,4,2,3,3,2,4,-2,1,3,3
1992,2772,31,2,1,3,3,2,2,2,1,3,2,5,2,2,0, ,4,1
1992,2773,20,1,2,2,3,3,1,2,1,2,3,4,1,0,0, , ,1
1992,2774,75,2,1,1,3,2,3,2,1,5,6,6,3,0,1, ,6,2
1992,2776,22,2,5,3,3,3,2,2,1,2, ,6,3,0,1, ,6,2
1992,2777,64,1,1,2,3,3,4,2,1,1,5,5,2,-3,1,2,7,2
1992,2778,54,2,1,2,3,3,2,2,1,1,3,4,1,-2,0,1,4,2
1992,2779,74,2,1,1,2,2,1,2,1,5,6,1,4,5,-5,1,6,2
1992,2780,49,1,1,4,2,2,4,1,1,1,1,3,2,3,-5,1,3,2
1992,2781,71,2,1,2,2,2,1,2,1,5,2,2,3,3,-5,1,6,3
1992,2783,36,1,1,2,2,1,4,2,2,1,3,2,3,-1,-2, ,4,3
1992,2784,29,1,1,2,2,3,1,2,1,1,3,6,3,-3,1,2,5,1
1992,2787,28,1,2,2,2,3,3,2,1,1,4,2,3,0,0, ,4,2
1992,2788,20,2,1,2,2,4,4,2,2,2,1,3,2,3,-2,1,4,1
1992,2789,62,1,1,4,2,4,4,2,4,1,1,1,4,0,-5,1,3,2
1992,2790,63,2,1,1,3,2,2,2,2,1,3,4,1,0,1, , ,2
1992,2791,64,2,1,2,3,4,1,2,1,1,3,6,3,-4,4,2,6,1
1992,2792,45,1,1,2,3,2,4,2,1,1,3,5,2,-1,1,2,2,1
1992,2793,55,2,1,3,3,2, ,1,2,1,2,2,3,3,2, ,3,3
1992,2795,46,1,1,2,3,2,4,2,1,1,5,7,4,-1,0,2,6,2
1992,2796,38,1,1,2,3,2,2,2,1,3,4,5,2,2,-1, ,4,3
1992,2797,30,1,1,2,2,1,3,2,1,1,2,5,2,-5,5,2,5,3
1992,2798,38,2,5,4,1,4,2,1,1,3,1,2,3,-4,-1,2,4,1
1992,2799,49,1,1,4,1,4,4,2,1,1,1,1,4,4,-5,1,2,3
1992,2800,29,1,1,4,3,1,4,2,1,1,1,3,2,1,-1,1,2,1
1992,2802,52,1,1,4,3,2, ,2,1,2,5,3,2,3,-5,1,5,3
1992,2803,70,2,1,1,3,2, ,2,1,1,6,6,3,1,-1,1,5,3
1992,2804,66,1,1,3,3,2,2,2,1,1, ,6,3,-1,0, ,6,1
1992,2805,31,2,2,2,3,3,1,2,1,4,3,3,2,0,-1,1,4,3
1992,2806,34,2,1,3,2,4,3,2,2,2,1,5,2,-2,-5,1,4,1
1992,2807,77,2,1,4,1,3,4,2,1,1,1,1,4,0,-1, ,4,1
1992,2808,68,1,2,1,1,3,3,2,2,2,2,1,4,1,-3,1,5,2
1992,2809,44,1,2,2,1,3,3,2,1,1,3,1,4,1,-1,1,2,2
1992,2810,57,1,2,2,1,3,2,2,1,2,3,1,4,3,-1,1, ,2
1992,2811,30,2,1,3,1,1, ,2,1,2,1,3,2,2,-2, ,4,1
1992,2812,25,1,1,3,1,1,1,2,1,2,3,4,1,3,-4, ,6,2
1992,2814,28,1,1,2,2,2,4,2,1,1,1,2,3,1,-1, ,5,1
1992,2815,66,1,1,2,2,2,3,2,1,1,3,3,2,0,0, ,6,2
1992,2816,41,1,1,3,2,4,3,1,4,3,3,5,2,-3,1,2,6,1
1992,2817,71,2,1, ,3,4,3,2,1,1,2,7,4,-2,1,2,4,3
1992,2820,38,1,1,2,3,4,3,1,4,2,1,2,3,-2,-2, ,5,3
1992,2821,69,2,1,4,3,4,3,2,1,1,6,4,1,0,4,2,2,3
1992,2823,41,2,1,4,3,4,4,1,4,1,1,3,2,3,-2,1,3,2
1992,2824,70,2,1,2,3,3, ,2,1,1,6,5,2,1,0,2,6,2
1992,2825,76,2,1,1,3,3,1,2,1,5,3,4,1,2,-1, ,2,2
1992,2826,79,2,1,1,3,3,2,1,1,5,3,1,4,3,-3,1, ,3
1992,2827,77,2,1,3,3,3, ,2,1,5,1,7,4,0,2,1,6,1
1992,2828,52,1,1,2,3,3,1,2,4,2,3,1,4,0,1,1,3,3
1992,2829,22,1,2,2,3,3,3,2,1,2,3,4,1,2,-1, , ,1
1992,2831,64,2,1,1,3,2,1,2,1,3,3,3,2,3,-4,1,6,3
1992,2832,25,1,1,2,2,4,4,2,4,7,3,6,3,-1,2, ,4,1
1992,2833,75,2,1, ,2,4,4,2,1,1,6,6,3,0,0, , ,2
1992,2838,54,2,2,2,2,3,2,2,1,3,2,2,3,1,-1,1,6,2
1992,2839,53,1,3,4,2,4,4,2,2,3,1,6,3,3,1,1,5,1
1992,2840,39,2,1,4,1,4,5,2,1,1,6,6,3,0,-2,2,5,2
1992,2841,45,2,1,2,2,4,3,1,1,1,3,3,2,0,0,1,6,2
1992,2843,38,2,1,2,3,3,4,2,1,1,2,3,2,0,1,2,6,2
1992,2844,35,1,1,3,1,2,3,2,1,2,3,2,3,1,0,1,2,1
1992,2845,30,1,2,3,1,2,4,1,1,1,3,1,4,1,0,1,1,1
1992,2846,20,2,1,2,2,2, ,2,2,2,1,3,2,1,-5,1,3,1
1992,2847,36,1,1,2,2,1,4,2,1,1,1,5,2,0,1, ,6,2
1992,2849,70,2,4,3,2,3,3,2,1,1,1,5,2,-1,2,2,4,3
1992,2851,29,2,1,3,2,2,2,2,2,2,5,1,4,5,0,1,2,3
1992,2853,36,2,5,2,3,3,3,2,2,1,3,6,3,2,0, ,6,1
1992,2856,34,2,1,2,3,4,3,2,4,1,2,3,2,5,-5,1,2,2
1992,2857,38,2,1,3,3,4,4,2,4,1,6,1,4,3,-3,1,3,2
1992,2858,45,2,1,3,3,2,3,2,1,1,3,3,2,0,-1, ,6,3
1992,2859,73,2,1,1,3,2, ,2,1,5,1,4,1,0,0, , ,2
1992,2860,51,2,1,2,3,2,2,2,1,5,2,4,1,0,1, , ,3
1992,2861,78,2,1,3,1,2,3,2,1,5,1,4,1,1,-4, ,2,3
1992,2862,25,2,1,2,1,3,1,2,4,4,3,2,3,4,-1,1,1,3
1992,2864,47,1,1, ,2,4,5,2,4,1,3,3,2,1,-2,1,2,3
1992,2865,72,2,1,1,3,2,2,2,1,1,3,1,4,4,-3,1,2,3
1992,2866,20,1,1,2,3,2,4,1,1,2,3,3,2,0,-1,1,7,1
1992,2867,59,1,1,4,3,2,4,2,1,1,3,5,2,-2,-1, ,4,2
1992,2868,28,1,1,3,2,1,3,2,1,1,1,1,4,2,-1,1,4,1
1992,2869,88,2,1,2,3,1, ,2,1,5,1,6,3,1,1, , ,3
1992,2870,25,2,1,2,2,2,3,2,1,1,3,4,1,1,-1,1, ,3
1992,2871,69,2,1,2,1,1,3,1,4,1,1,1,4,0,-2,1,6,1
1992,2872,39,1,1,4,2,1,4,1,2,1,4,1,4,0,0,1,3,3
1992,2874,53,2,1,2,2,1,3,2,2,1,6,6,3,0,0, ,3,3
1992,2875,47,1,2,3,1,2,4,1,1,3,3,2,3,5,-4, ,1,3
1992,2877,51,1,2,2,1,3,3,2,1,1,3,2,3,2,-2,1,6,2
1992,2878,58,1,5,2,2,4,2,2,1,1,3,1,4,3,-2,1,6,3
1992,2879,40,1,1,4,1,2,5,2,2,1,1,6,3,-4,2,2,4,1
1992,2880,36,2,5,2,1,2,4,1,1,1,6,1,4,1,0,2,4,3
1992,2881,65,2,1,3,1,2,3,2,2, ,2,7,4,-2,0,2,5,2
1992,2882,78,2,1,3,1,2,3,1,2,1,2,1,4,1,2,1,4,2
1992,2884,53,1,1,2,2,2,4,1,2,1,3,3,2,1,1, ,4,2
1992,2885,78,2,1,4,2,2,5,2,2,5,1,1,4,-2,-1,2,4,3
1992,2886,91,1,1,3,2,2,2,2,2,1,5,2,3,3,-1,1,5,2
1992,2887,46,2,1,4,2,2,5,2,2,1,2,6,3,2,1, ,5,2
1992,2888,26,2,2,3,1,3,4,2,1,1,2,1,4,2,-1,1,2,1
1992,2889,81,2,1,2,2,2,2,2,1,5,2,5,2,2,1,2, ,3
1992,2890,39,2,1,3,2,2,3,2,2,1,1,4,1,4,-3, ,4,2
1992,2894,72,2,1,3,3,2,3,2,1,1,1,1,4,0,-2,1,4,2
1992,2895,35,1,1,4,2,4,3,2,1,2,1,6,3,-4,5,2,5,3
1992,2897,68,1,1,3,1,2,3,2,2,1,3,4,1,-1,2,2,4,3
1992,2898,40,2,1,2,3,2,4,2,1,7,5,6,3,-1,2, ,3,1
1992,2901,85,2,1,2,2,2,4,2,1,5,2,6,3,-2,4,2,4,1
1992,2902,72,2,2,2,2,3, ,2,1,5,3,3,2,2,0,1, ,3
1992,2904,40,2,1,4,2,4,3,2,4,1,3,3,2,4,-4,1,2,1
1992,2905,52,1,1,2,3,1,2,1,1,7,3,6,3,0,-2, ,4,2
1992,2906,58,1,1,2,2,2,2,2,1,1,3,6,3,-1,0,2,6,2
1992,2907,25,1,1,2,3,1,2,2,2,1,3,3,2,-1,-1, ,4,1
1992,2908,39,1,3,4,1,4,4,2,4,1,1,1,4,2,-2,1,2,1
1992,2909,63,2,5,2,2,4,1,1,1,3,3,3,2,1,-4,1, ,3
1992,2910,31,1,2,2,2,4,4,2,4,1, ,3,2,5,-3,1,6,1
1992,2911,62,2,1, ,1,1,3,2,2,3,1,5,2,-5,5,2,6,3
1992,2912,35,2,1,4,2,1,4,2,4,1,1,2,3,2,-4,1,3,2
1992,2913,58,2,1,4,1,2,3,2,1,1,6,7,4,-2,4,2,6,2
1992,2914,21,1,1,3,1,2,3,2,1,2,2,2,3,0,1, ,4,1
1992,2915,41,2,4,2,1,2,4,2,1,1,1,3,2,1,-3,1,2,3
1992,2916,31,1,2,2,1,2,4,1,1,2,3,3,2,3,-1,1,1,3
1992,2917,61,1,1,2,2,3,3,1,1,1,3,1,4,3,-2,1, ,3
1992,2918,69,2, ,2,2,3,2,2,2,1,3,1,4,4,2,1,6,2
1992,2919,41,2,5,2,1,3,2,2,2,4,2,2,3,1,-1, , ,3
1992,2920,26,1,2,2,2,3, ,2,1,4,3,3,2,0,0, , ,2
1992,2921,31,2,1,2,3,1,3,1,1,1,2,4,1,0,0,2,4,3
1992,2922,39,2,1,4,1,4,3,2,1,2,1,5,2,-5,4,2,6,3
1992,2923,75,2,1,1,2,2, ,2,1,5,6,1,4,2,-1,1, ,2
1992,2924,46,2,2,2,1,3,1,2,1,7,3,1,4,-1,1, ,2,1
1992,2925,31,1,1,2,3,1,4,1,2,1,3,2,3,2,0, ,5,1
1992,2926,83,1,1,2,2,3, ,2,4,1, , , ,0,0,1, ,2
1992,2928,35,1,5,2,2,3,2,2,2,1,3,5,2,-2,3, ,6,3
1992,2929,30,1,1,4,2,3,3,2,2,1,1,6,3,0,4,2,5,1
1992,2930,60,1,1,3,2,3,2,2,1,1,3,1,4,5,-3,1,2,3
1992,2931,42,1,1,2,2,3,1,2,4,3,3,3,2,3,3, ,4,1
1992,2932,48,2,1,2,2,3,4,1,1,1,2,3,2,0,0,1,2,3
1992,2934,51,2,1,4,3,1,4,2,2,1,2,5,2,0,0,2,5,2
